apn,address,zip_code,zoning,lot_size,building_sqft,units,toc_status,lot_size_sqft,building_size_sqft,base_zoning,latitude,longitude,toc_eligible,high_quality_transit,opportunity_zone,overlay_count,methane_zone,fault_zone,flood_zone,specific_plan_area,assessed_land_value,total_assessed_value,assessor_parcel_id,site_address,toc_toc_tier,toc_bonus_points,toc_description,toc_nearest_station,toc_distance_feet,toc_station_type,toc_station_line,development_score,score_breakdown,suggested_use,investment_tier
2135036026,20156 W BASSETT ST,91306.0,RS-1-RIO,"7,751.5 (sq ft)","1,529.0 (sq ft)",1.0,,7751.5,1529.0,RS,34.281374156256234,-118.48654600043973,False,No,none,0,none,none,none,,8189622.376931009,8577842.644235006,2135036026,20156 W BASSETT ST,0.0,0.0,No TOC Tier - Missing Coordinates,,,,,31.05,"{""zoning_score"": 43.0, ""lot_size_score"": 67.505, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
2209002015,15223 W BURTON ST,91402.0,R1-1,"6,557.5 (sq ft)","1,222.0 (sq ft)",1.0,,6557.5,1222.0,R1,34.252286067063295,-118.30153346969811,False,No,none,0,none,none,none,,7767191.000473958,8365355.660742752,2209002015,15223 W BURTON ST,0.0,0.0,No TOC Tier,Sierra Madre Villa,47449.0,rail,Gold,30.81,"{""zoning_score"": 45.0, ""lot_size_score"": 62.7875, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
2384006011,12814 W HALKIRK ST,91604.0,R1-1,"7,499.9 (sq ft)","1,607.0 (sq ft)",1.0,,7499.9,1607.0,R1,34.231355378328566,-118.45582799366188,False,No,none,0,none,none,none,,6318335.165934184,7090294.389452446,2384006011,12814 W HALKIRK ST,2.0,8.0,Tier 2 - Transit Zone,Montecito Heights,1956.0,rail,Gold,36.08,"{""zoning_score"": 45.0, ""lot_size_score"": 66.66633333333333, ""toc_bonus"": 15, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
2638017017,8519 N STANSBURY AVE,91402.0,R1-1,"5,298.8 (sq ft)","1,014.0 (sq ft)",1.0,,5298.8,1014.0,R1,34.2314339759038,-118.31442834586566,False,No,none,0,none,none,none,,6146056.258981565,6416600.038771395,2638017017,8519 N STANSBURY AVE,0.0,0.0,No TOC Tier,Expo/Bundy,11197.0,rail,Expo,29.55,"{""zoning_score"": 45.0, ""lot_size_score"": 56.494, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
2184059003,4904 N AVENIDA ORIENTE,91356.0,RA-1,"22,208.7 (sq ft)","5,633.0 (sq ft)",1.0,,22208.7,5633.0,RA,34.249253666218166,-118.45025340343638,False,No,none,0,none,none,none,,19111466.035915215,21406546.846112277,2184059003,4904 N AVENIDA ORIENTE,,,,,,,,34.24,"{""zoning_score"": 38.0, ""lot_size_score"": 92.20870000000001, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
2822024009,11734 N SEMINOLE CIR,91326.0,RE11-1-H,"14,207.6 (sq ft)","2,341.0 (sq ft)",1.0,,14207.6,2341.0,RE11,34.2670151508913,-118.25944871325049,False,No,none,0,none,none,none,,13548629.329104638,14820054.807603106,2822024009,11734 N SEMINOLE CIR,,,,,,,,33.18,"{""zoning_score"": 40.0, ""lot_size_score"": 83.4152, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
4327017003,10332 W EASTBORNE AVE,90024.0,R1V3-O,"8,040.4 (sq ft)","1,924.0 (sq ft)",1.0,,8040.4,1924.0,R1V3,34.06176389977715,-118.43754570086526,False,No,none,0,none,none,none,,5082728.594394778,5750847.922638972,4327017003,10332 W EASTBORNE AVE,0.0,0.0,No TOC Tier - Missing Coordinates,,,,,31.94,"{""zoning_score"": 45.0, ""lot_size_score"": 68.468, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
5419020003,1926 W SCOTT AVE,90026.0,C2-1L,"3,383.9 (sq ft)","1,856.0 (sq ft)",2.0,,3383.9,1856.0,C2,34.08698160845679,-118.2679939183239,False,No,none,0,none,none,none,,1594096.7282018736,2145681.121888113,5419020003,1926 W SCOTT AVE,,,,,,,,50.38,"{""zoning_score"": 110.0, ""lot_size_score"": 46.9195, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Commercial Development,C
5453006035,2646 E THORPE AVE,90065.0,R1-1-CDO-RIO,"4,000.0 (sq ft)",854.0 (sq ft),1.0,,4000.0,854.0,R1,34.10606565460144,-118.23222822764153,False,No,none,0,none,none,none,,3512828.736927755,3958851.308387617,5453006035,2646 E THORPE AVE,0.0,0.0,No TOC Tier,Expo/Bundy,15226.0,rail,Expo,28.25,"{""zoning_score"": 45.0, ""lot_size_score"": 50.0, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
2266022020,4118 N DAVANA ROAD,91423.0,R1-1,"12,490.9 (sq ft)","2,566.0 (sq ft)",1.0,,12490.9,2566.0,R1,34.244780166820085,-118.17632507386338,False,No,none,0,none,none,none,,12905814.592691211,13590392.290298901,2266022020,4118 N DAVANA ROAD,,,,,,,,34.25,"{""zoning_score"": 45.0, ""lot_size_score"": 79.98179999999999, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
5092015036,886 S NORTON AVE,90005.0,R2-1-HPOZ,"7,814.9 (sq ft)","2,130.0 (sq ft)",1.0,,7814.9,2130.0,R2,34.056801605490826,-118.31388351789327,False,No,none,0,none,none,none,,9353149.773002647,10357287.088332826,5092015036,886 S NORTON AVE,,,,,,,,39.44,"{""zoning_score"": 60.0, ""lot_size_score"": 67.71633333333334, ""toc_bonus"": 8, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
2607009002,17434 W MAYFLOWER DR,91344.0,RA-1,"17,723.3 (sq ft)","5,273.0 (sq ft)",1.0,,17723.3,5273.0,RA,34.25596900986655,-118.08849339281798,False,No,none,0,none,none,none,,12896529.974435905,14874418.895733869,2607009002,17434 W MAYFLOWER DR,0.0,0.0,No TOC Tier,Sierra Madre Villa,41186.0,rail,Gold,33.34,"{""zoning_score"": 38.0, ""lot_size_score"": 87.7233, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
2375001079,13255 W BLOOMFIELD ST,91423.0,R1-1-RIO,"7,895.8 (sq ft)","1,492.0 (sq ft)",1.0,,7895.8,1492.0,R1,34.24182767645411,-118.14737541121366,False,No,none,0,none,none,none,,8915004.956016822,9319501.318767577,2375001079,13255 W BLOOMFIELD ST,0.0,0.0,No TOC Tier,Sierra Madre Villa,33782.0,rail,Gold,31.85,"{""zoning_score"": 45.0, ""lot_size_score"": 67.986, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
2733021003,10527 N ANDASOL AVE,91344.0,R1-1XL-RFA,"6,749.5 (sq ft)","1,936.0 (sq ft)",1.0,,6749.5,1936.0,R1,34.26256805990227,-118.07778269675588,False,No,none,0,none,none,none,,7445110.835625491,8049779.360373929,2733021003,10527 N ANDASOL AVE,0.0,0.0,No TOC Tier,North Hollywood,46436.0,rail,Red,31.0,"{""zoning_score"": 45.0, ""lot_size_score"": 63.7475, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
6119017016,566 W 149TH ST,90248.0,R1-1,"5,204.8 (sq ft)","1,321.0 (sq ft)",1.0,,5204.8,1321.0,R1,,,False,No,none,0,none,none,none,,5519965.662001346,6289735.908956234,6119017016,566 W 149TH ST,,,,,,,,29.45,"{""zoning_score"": 45.0, ""lot_size_score"": 56.024, ""toc_bonus"": 0.0, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
7470022002,1466 W SILVIUS AVE,90731.0,R1-1XL,"6,147.9 (sq ft)","2,974.0 (sq ft)",1.0,,6147.9,2974.0,R1,33.708693061136444,-118.28858030156702,False,No,none,0,none,none,none,,3915987.907423385,4759210.833244263,7470022002,1466 W SILVIUS AVE,,,,,,,,30.4,"{""zoning_score"": 45.0, ""lot_size_score"": 60.7395, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
2701077008,11689 N CETONA WAY,91326.0,RE-1,"6,510.2 (sq ft)","3,134.0 (sq ft)",1.0,,6510.2,3134.0,RE,34.274705126558906,-118.27444580082022,False,No,none,0,none,none,none,,5363854.477880592,6675599.39872455,2701077008,11689 N CETONA WAY,,,,,,,,29.01,"{""zoning_score"": 40.0, ""lot_size_score"": 62.551, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
5589030032,4763 W HOLLYWOOD BLVD,90027.0,[Q]C2-2D,"9,076.3 (sq ft)","11,812.0 (sq ft)",0.0,,9076.3,11812.0,C2,34.091221971762266,-118.27118985969692,False,No,none,0,none,none,none,,5596423.359655762,10576888.045736201,5589030032,4763 W HOLLYWOOD BLVD,,,,,,,,52.88,"{""zoning_score"": 110.0, ""lot_size_score"": 71.92099999999999, ""toc_bonus"": 0, ""financial_score"": 0, ""risk_penalty"": 0}",Commercial Development,C
5170019003,2767 E OLYMPIC BLVD,90023.0,C2-1-CUGU,"6,500.1 (sq ft)","12,000.0 (sq ft)",0.0,,6500.1,12000.0,C2,34.00603776458617,-118.2471872426912,False,No,none,0,none,none,none,,3368661.765963558,6976640.914943544,5170019003,2767 E OLYMPIC BLVD,,,,,,,,51.0,"{""zoning_score"": 110.0, ""lot_size_score"": 62.5005, ""toc_bonus"": 0, ""financial_score"": 0, ""risk_penalty"": 0}",Commercial Development,C
2547024011,10633 N VANORA DR,91040.0,R1-1,"8,004.0 (sq ft)",844.0 (sq ft),1.0,,8004.0,844.0,R1,34.18212017976856,-118.21272195121949,False,No,none,0,none,none,none,,6603582.086160831,6934663.671940756,2547024011,10633 N VANORA DR,0.0,0.0,No TOC Tier,Hollywood/Western,12303.0,rail,Red,31.92,"{""zoning_score"": 45.0, ""lot_size_score"": 68.34666666666666, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
2680023016,16452 W SAN FERNANDO MISSION BLVD,91344.0,RS-1,"7,502.7 (sq ft)","1,631.0 (sq ft)",1.0,,7502.7,1631.0,RS,34.26364981189246,-118.07158287606678,False,No,none,0,none,none,none,,7256935.232241203,7963308.990577248,2680023016,16452 W SAN FERNANDO MISSION BLVD,0.0,0.0,No TOC Tier,Sierra Madre Villa,39078.0,rail,Gold,30.89,"{""zoning_score"": 43.0, ""lot_size_score"": 66.67566666666667, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
2172019041,4205 N ELZEVIR ROAD,91364.0,R1-1,"4,275.0 (sq ft)",918.0 (sq ft),1.0,,4275.0,918.0,R1,34.24385908771027,-118.37384467636322,False,No,none,0,none,none,none,,5128805.232801351,5453880.2820512075,2172019041,4205 N ELZEVIR ROAD,0.0,0.0,No TOC Tier,Sierra Madre Villa,35475.0,rail,Gold,28.52,"{""zoning_score"": 45.0, ""lot_size_score"": 51.375, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
5088019003,961 S CARMEL WAY,90048.0,[Q]R3-1-O-HPOZ,"6,032.3 (sq ft)","3,430.0 (sq ft)",2.0,,6032.3,3430.0,R3,34.070827268022036,-118.37153339153689,False,No,none,0,none,none,none,,2524107.0972464946,3844994.7833357407,5088019003,961 S CARMEL WAY,0.0,0.0,No TOC Tier,Hollywood/Western,15151.0,rail,Red,41.53,"{""zoning_score"": 80.0, ""lot_size_score"": 60.161500000000004, ""toc_bonus"": 0, ""financial_score"": 15, ""risk_penalty"": 0}",Multi-Family Development,D
6015009028,1447 W 66TH ST,90047.0,R1-1,"4,003.3 (sq ft)",928.0 (sq ft),1.0,,4003.3,928.0,R1,33.95314600062686,-118.31208806724523,False,No,none,0,none,none,none,,2101336.235105155,2628705.451309326,6015009028,1447 W 66TH ST,0.0,0.0,No TOC Tier,Downtown Santa Monica,15237.0,rail,Expo,28.25,"{""zoning_score"": 45.0, ""lot_size_score"": 50.0165, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
4318009018,10560 W ESTHER AVE,90064.0,R1-1-O,"7,602.0 (sq ft)","2,263.0 (sq ft)",1.0,,7602.0,2263.0,R1,34.03750346920123,-118.42718386638641,False,No,none,0,none,none,none,,4060873.617040956,5355753.787384944,4318009018,10560 W ESTHER AVE,,,,,,,,31.65,"{""zoning_score"": 45.0, ""lot_size_score"": 67.00666666666666, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
5431023016,3056 W LANDA ST,90039.0,R1-1VL,"7,506.4 (sq ft)","1,278.0 (sq ft)",1.0,,7506.4,1278.0,R1,34.11786607542686,-118.27372164669738,False,No,none,0,none,none,none,,8621439.173784316,9325670.704278989,5431023016,3056 W LANDA ST,0.0,0.0,No TOC Tier,San Pedro Street,5732.0,rail,Blue,31.59,"{""zoning_score"": 45.0, ""lot_size_score"": 66.688, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
7470022032,1335 W 35TH ST,90731.0,R1-1XL,"6,250.8 (sq ft)",833.0 (sq ft),1.0,,6250.8,833.0,R1,33.68796895164226,-118.2973683323056,False,No,none,0,none,none,none,,3454410.8507565577,3723311.005084682,7470022032,1335 W 35TH ST,0.0,0.0,No TOC Tier,Expo/La Cienega,4540.0,rail,Expo,30.5,"{""zoning_score"": 45.0, ""lot_size_score"": 61.254, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
4237006044,610 E VICTORIA AVE,90291.0,R2-1,"4,000.8 (sq ft)","2,168.0 (sq ft)",2.0,,4000.8,2168.0,R2,33.97513043431056,-118.46734299547462,False,No,none,0,none,none,none,,3062585.8961545457,4299670.211930419,4237006044,610 E VICTORIA AVE,,,,,,,,33.5,"{""zoning_score"": 60.0, ""lot_size_score"": 50.004, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
5685022002,2054 W ESCARPA DR,90041.0,R1-1-HCR,"2,929.5 (sq ft)",,,,2929.5,0.0,R1,34.13436681140878,-118.23331042016116,False,No,none,0,none,none,none,,1481015.1833396868,1481015.1833396868,5685022002,2054 W ESCARPA DR,,,,,,,,27.18,"{""zoning_score"": 45.0, ""lot_size_score"": 44.6475, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
5540012003,4884 W FOUNTAIN AVE,90029.0,[Q]C4-2D,"2,513.6 (sq ft)","4,236.0 (sq ft)",0.0,,2513.6,4236.0,C4,34.08602897553376,-118.29543601129866,False,No,none,0,none,none,none,,2993892.4113648795,5107462.184490187,5540012003,4884 W FOUNTAIN AVE,,,,,,,,50.51,"{""zoning_score"": 120.0, ""lot_size_score"": 42.568, ""toc_bonus"": 0, ""financial_score"": 0, ""risk_penalty"": 0}",Commercial Development,C
5716014027,1001 N RUTLAND AVE,90042.0,R1-1-HCR,"6,303.9 (sq ft)","1,540.0 (sq ft)",1.0,,6303.9,1540.0,R1,34.11788355074179,-118.19239236105217,False,No,none,0,none,none,none,,6405750.829649079,7321592.048003106,5716014027,1001 N RUTLAND AVE,,,,,,,,30.55,"{""zoning_score"": 45.0, ""lot_size_score"": 61.5195, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
2620002016,10706 N ILEX AVE,91331.0,R1-1-O-CUGU,"7,124.6 (sq ft)",900.0 (sq ft),1.0,,7124.6,900.0,R1,34.27017427614739,-118.22282918550762,False,No,none,0,none,none,none,,5165135.684601569,5524683.63642776,2620002016,10706 N ILEX AVE,,,,,,,,31.33,"{""zoning_score"": 45.0, ""lot_size_score"": 65.41533333333334, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
4251024023,3440 S GREENFIELD AVE,90034.0,R1-1,"6,186.0 (sq ft)","2,132.0 (sq ft)",1.0,,6186.0,2132.0,R1,34.01224924357142,-118.40397787691373,False,No,none,0,none,none,none,,6384618.04925497,7462447.724496506,4251024023,3440 S GREENFIELD AVE,1.0,5.0,Tier 1 - Transit Edge,Washington/Crenshaw,2499.0,bus_intersection,Multiple,33.44,"{""zoning_score"": 45.0, ""lot_size_score"": 60.93, ""toc_bonus"": 10, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
6083009029,251 E 116TH PL,90061.0,R2-1,"3,988.0 (sq ft)","1,080.0 (sq ft)",1.0,,3988.0,1080.0,R2,33.99836345170947,-118.2638569337206,False,No,none,0,none,none,none,,1690684.935469403,2006288.0876561669,6083009029,251 E 116TH PL,,,,,,,,33.49,"{""zoning_score"": 60.0, ""lot_size_score"": 49.94, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
4242028015,2243 S GLYNDON AVE,90291.0,R1V2,"5,850.3 (sq ft)","1,761.0 (sq ft)",1.0,,5850.3,1761.0,R1V2,33.980697591082645,-118.4653702556378,False,No,none,0,none,none,none,,2710426.6835259497,3622695.4118072204,4242028015,2243 S GLYNDON AVE,0.0,0.0,No TOC Tier,North Hollywood,40355.0,rail,Red,30.1,"{""zoning_score"": 45.0, ""lot_size_score"": 59.2515, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
2284010025,4451 N HAYVENHURST AVE,91436.0,RE15-1-H,"29,443.9 (sq ft)","4,417.0 (sq ft)",1.0,,29443.9,4417.0,RE15,34.24130535137869,-118.1291085004553,False,No,none,0,none,none,none,,24012548.173965037,25497998.04658107,2284010025,4451 N HAYVENHURST AVE,,,,,,,,35.8,"{""zoning_score"": 40.0, ""lot_size_score"": 96.4813, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
2153030004,6025 N CALVIN AVE,91356.0,RA-1,"26,934.3 (sq ft)","3,701.0 (sq ft)",1.0,,26934.3,3701.0,RA,34.24364072537876,-118.46248360379923,False,No,none,0,none,none,none,,26020466.669023573,28229289.93019663,2153030004,6025 N CALVIN AVE,2.0,8.0,Tier 2 - Transit Zone,Expo Park/USC,2451.0,rail,Expo,39.43,"{""zoning_score"": 38.0, ""lot_size_score"": 95.64476666666667, ""toc_bonus"": 15, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
5460016017,3561 N THE PASEO,90065.0,R1-1-HCR,"9,182.6 (sq ft)",,,,9182.6,0.0,R1,34.10784494108278,-118.23696348147365,False,No,none,0,none,none,none,,6662531.434978518,6662531.434978518,5460016017,3561 N THE PASEO,0.0,0.0,No TOC Tier,Firestone,5103.0,rail,Blue,32.71,"{""zoning_score"": 45.0, ""lot_size_score"": 72.27533333333334, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
5432020007,2335 N KENILWORTH AVE,90039.0,R1-1VL,"8,781.6 (sq ft)","1,996.0 (sq ft)",1.0,,8781.6,1996.0,R1,34.12333140451376,-118.27803172283329,False,No,none,0,none,none,none,,5472048.3942349255,6233160.833338177,5432020007,2335 N KENILWORTH AVE,,,,,,,,32.44,"{""zoning_score"": 45.0, ""lot_size_score"": 70.93866666666666, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
2129018034,19101 W ARCHWOOD ST,91335.0,R1-1-RIO,"6,188.4 (sq ft)","1,178.0 (sq ft)",1.0,,6188.4,1178.0,R1,34.25231491529797,-118.17552209785566,False,No,none,0,none,none,none,,5425335.366428393,5832432.369006822,2129018034,19101 W ARCHWOOD ST,,,,,,,,30.44,"{""zoning_score"": 45.0, ""lot_size_score"": 60.942, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
2178023019,19501 W GREENBRIAR DR,91356.0,RA-1-H,"16,181.1 (sq ft)","2,516.0 (sq ft)",1.0,,16181.1,2516.0,RA,34.23653162500511,-118.46693474662489,False,No,none,0,none,none,none,,16331309.31527813,17702356.044112932,2178023019,19501 W GREENBRIAR DR,,,,,,,,33.04,"{""zoning_score"": 38.0, ""lot_size_score"": 86.1811, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
2122010019,6917 N HESPERIA AVE,91335.0,R1-1,"6,498.9 (sq ft)",902.0 (sq ft),1.0,,6498.9,902.0,R1,34.24629334912146,-118.18702239709742,False,No,none,0,none,none,none,,7064986.550876083,7549276.145566128,2122010019,6917 N HESPERIA AVE,0.0,0.0,No TOC Tier,Sierra Madre Villa,40438.0,rail,Gold,30.75,"{""zoning_score"": 45.0, ""lot_size_score"": 62.4945, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
4412007022,747 N VIA DE LA PAZ,90272.0,R1H1,"8,300.1 (sq ft)","5,006.0 (sq ft)",0.0,,8300.1,5006.0,R1H1,34.043220394954986,-118.47071734956758,False,No,none,0,none,none,none,,8345490.355722311,10946314.079629615,4412007022,747 N VIA DE LA PAZ,,,,,,,,31.12,"{""zoning_score"": 45.0, ""lot_size_score"": 69.33366666666667, ""toc_bonus"": 0, ""financial_score"": 15, ""risk_penalty"": 0}",Hold/Income Property,D
2322003936,6738 N BELLINGHAM AVE,91606.0,R1-1,"6,457.7 (sq ft)","1,181.0 (sq ft)",1.0,,6457.7,1181.0,R1,34.2134658670476,-118.51543585761229,False,No,none,0,none,none,none,,6261739.308368042,6576268.240576828,2322003936,6738 N BELLINGHAM AVE,0.0,0.0,No TOC Tier,North Hollywood,26421.0,rail,Red,30.71,"{""zoning_score"": 45.0, ""lot_size_score"": 62.2885, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
2166022008,20445 W WELLS DR,91364.0,RA-1,"16,829.7 (sq ft)","1,772.0 (sq ft)",1.0,,16829.7,1772.0,RA,34.25200144470125,-118.37308902949621,False,No,none,0,none,none,none,,8805880.420720395,9317629.225091407,2166022008,20445 W WELLS DR,,,,,,,,33.17,"{""zoning_score"": 38.0, ""lot_size_score"": 86.8297, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
2423030050,10658 W CHIQUITA ST,91602.0,R1-1-RIO,"5,028.2 (sq ft)","2,969.0 (sq ft)",1.0,,5028.2,2969.0,R1,34.21885455440001,-118.41591057237707,False,No,none,0,none,none,none,,5078410.348413998,6181052.583493356,2423030050,10658 W CHIQUITA ST,,,,,,,,28.28,"{""zoning_score"": 45.0, ""lot_size_score"": 55.141, ""toc_bonus"": 0, ""financial_score"": 15, ""risk_penalty"": 0}",Hold/Income Property,D
6017018016,1939 W 77TH ST,90047.0,R1-1,"6,700.4 (sq ft)","1,340.0 (sq ft)",1.0,,6700.4,1340.0,R1,33.95424998756222,-118.30338412346653,False,No,none,0,none,none,none,,5605741.701357044,6149749.630729253,6017018016,1939 W 77TH ST,0.0,0.0,No TOC Tier,Hollywood/Western,5652.0,rail,Red,30.95,"{""zoning_score"": 45.0, ""lot_size_score"": 63.501999999999995, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
2384001011,3908 N FAIRWAY AVE,91604.0,R1-1,"12,382.7 (sq ft)","4,044.0 (sq ft)",1.0,,12382.7,4044.0,R1,34.22030129623536,-118.46818554487534,False,No,none,0,none,none,none,,14551685.092150776,16538183.660978949,2384001011,3908 N FAIRWAY AVE,,,,,,,,34.2,"{""zoning_score"": 45.0, ""lot_size_score"": 79.7654, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
2137006011,6930 N COZYCROFT AVE,91306.0,RS-1-RIO,"7,760.5 (sq ft)","1,224.0 (sq ft)",1.0,,7760.5,1224.0,RS,34.2729487379556,-118.49461542141076,False,No,none,0,none,none,none,,8988261.650382416,9672980.730185695,2137006011,6930 N COZYCROFT AVE,,,,,,,,31.06,"{""zoning_score"": 43.0, ""lot_size_score"": 67.535, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
2177036021,4001 N CLARINDA DR,91356.0,RA-1,"74,646.0 (sq ft)","6,448.0 (sq ft)",1.0,,74646.0,6448.0,RA,34.24883590179496,-118.46097046802183,False,No,none,0,none,none,none,,53755943.218711816,56837137.06760418,2177036021,4001 N CLARINDA DR,0.0,0.0,No TOC Tier,Highland Park,18046.0,rail,Gold,39.8,"{""zoning_score"": 38.0, ""lot_size_score"": 120, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
4264004005,553 S MORENO AVE,90049.0,RE15-1,"27,026.7 (sq ft)","7,894.0 (sq ft)",1.0,,27026.7,7894.0,RE15,34.03828172054481,-118.4666316183612,False,No,none,0,none,none,none,,12975972.060465595,16876682.72304427,4264004005,553 S MORENO AVE,,,,,,,,37.14,"{""zoning_score"": 40.0, ""lot_size_score"": 95.67556666666667, ""toc_bonus"": 5, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
2176024006,4610 N ARRIBA DR,91356.0,RE11-1,"13,018.7 (sq ft)","2,693.0 (sq ft)",1.0,,13018.7,2693.0,RE11,34.231524665361135,-118.46730676674835,False,No,none,0,none,none,none,,14018728.384413116,15363355.355696071,2176024006,4610 N ARRIBA DR,0.0,0.0,No TOC Tier,Sierra Madre Villa,46969.0,rail,Gold,32.71,"{""zoning_score"": 40.0, ""lot_size_score"": 81.0374, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
6048012031,1505 E 103RD ST,90002.0,C4-2D-CPIO,"22,392.2 (sq ft)","10,604.0 (sq ft)",0.0,,22392.2,10604.0,C4,33.95194282534253,-118.2453445616729,False,No,none,0,none,none,none,,24213949.9988149,27440976.030846547,6048012031,1505 E 103RD ST,,,,,,,,62.98,"{""zoning_score"": 120.0, ""lot_size_score"": 92.3922, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Mixed-Use Development,C
